numTriplets	MutationFrequency1	MutationFrequency0	Overlap	MutationFrequencyDifference	Type	AverageOverlapPMN	MutationFrequencyDifferenceRatio	typeTriplets	Coverage	SetScore	PermutationProbability	Concordance	CooccurrenceRatio	MutationFrequencies	Somatic	CombinedScore	GeneSet	Probability	Gene0	Gene1	RoundedLogPCov
97	5	5	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringCooccurringCooccurring'])	7	26.54425152042827	0.0	False	0.42857142857142855	[5, 5]	2	61.93658688099929	('TRIO', 'FHOD3')	1.6141960859580385e-06	TRIO	FHOD3	6.6
97	6	5	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	24.86273461111512	0.0	False	0.375	[5, 6]	2	66.30062562964032	('PCDHB3', 'ATP2B3')	3.2216155375246676e-06	PCDHB3	ATP2B3	6.4
96	8	176	2	168	MutuallyExclusive		0.9230769230769231	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	182		0.0	False	0.01098901098901099	[176, 8]	2		('CDKN2A(D)', 'ADCY1')	0.6919895228923344	CDKN2A(D)	ADCY1	2.4
96	11	7	3	4	Cooccurring	272.6666666666667	0.26666666666666666	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	15	26.095347360877376	0.04	False	0.2	[7, 11]	2	130.47673680438686	('SCN5A', 'SLIT3')	9.0510698222299069e-05	SCN5A	SLIT3	5.2
96	7	5	3	2	Cooccurring	251.33333333333334	0.2222222222222222	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	25.05028636145903	0.01	False	0.3333333333333333	[5, 7]	2	75.15085908437709	('SPTBN4', 'SCN5A')	5.6259813791746611e-06	SPTBN4	SCN5A	6.2
96	5	6	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	25.615731714353043	0.0	False	0.375	[6, 5]	2	68.30861790494144	('CACNA1H', 'C7')	3.2216155375246676e-06	CACNA1H	C7	6.4
96	5	8	3	3	Cooccurring	272.6666666666667	0.3	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	27.332144812988133	0.0	False	0.3	[8, 5]	2	91.10714937662712	('CELSR3', 'PCNT')	8.9826381861761663e-06	CELSR3	PCNT	6.0
95	5	127	0	122	MutuallyExclusive		0.9242424242424242	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	132		0.02	False	0.0	[127, 5]	2		('EGFR(A)', 'C2orf55')	0.37727868154037614	EGFR(A)	C2orf55	2.5
95	5	6	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	26.99040669850846	0.02	False	0.375	[6, 5]	2	71.97441786268922	('CACNA1H', 'PCNT')	3.2216155375246676e-06	CACNA1H	PCNT	6.4
94	7	6	3	1	Cooccurring	272.6666666666667	0.1	set(['CooccurringCooccurringCooccurring'])	10	26.43606006282008	0.0	False	0.3	[6, 7]	2	88.12020020940027	('DOCK8', 'SCN5A')	1.1204738724164403e-05	DOCK8	SCN5A	6.0
94	6	10	3	4	Cooccurring	272.6666666666667	0.3076923076923077	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	13	26.062314649553013	0.03	False	0.23076923076923078	[10, 6]	2	112.93669681472971	('EP400', 'IGHMBP2')	3.8053581776371059e-05	EP400	IGHMBP2	5.5
94	8	7	3	1	Cooccurring	272.6666666666667	0.08333333333333333	set(['CooccurringCooccurringCooccurring'])	12	25.21039846948779	0.0	False	0.25	[7, 8]	2	100.84159387795115	('SMARCA1', 'ADCY1')	3.1110147049657721e-05	SMARCA1	ADCY1	5.6
94	11	9	3	2	Cooccurring	254.0	0.11764705882352941	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	17	26.791574369182673	0.03	False	0.17647058823529413	[9, 11]	2	151.81892142536847	('AHNAK', 'SLIT3')	0.00021359135040180364	AHNAK	SLIT3	4.9
94	6	6	3	0	Cooccurring	254.0	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	24.086169030833386	0.02	False	0.3333333333333333	[6, 6]	2	72.25850709250017	('C12orf35', 'ESPL1')	6.422946714174054e-06	C12orf35	ESPL1	6.1
93	5	7	3	2	Cooccurring	272.6666666666667	0.2222222222222222	set(['CooccurringCooccurringCooccurring'])	9	26.621028517907277	0.0	False	0.3333333333333333	[7, 5]	2	79.86308555372183	('COL22A1', 'PCNT')	5.6259813791746611e-06	COL22A1	PCNT	6.2
93	6	5	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringCooccurringCooccurring'])	8	26.683772334320967	0.0	False	0.375	[5, 6]	2	71.15672622485592	('TRIO', 'DOCK1')	3.2216155375246676e-06	TRIO	DOCK1	6.4
92	6	5	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	25.42693212604038	0.0	False	0.375	[5, 6]	2	67.80515233610768	('C7', 'PTPRS')	3.2216155375246676e-06	C7	PTPRS	6.4
92	6	5	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	26.080811198959015	0.0	False	0.375	[5, 6]	2	69.5488298638907	('FHOD3', 'PTPRS')	3.2216155375246676e-06	FHOD3	PTPRS	6.4
92	5	6	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringCooccurringCooccurring'])	8	26.220391953301718	0.01	False	0.375	[6, 5]	2	69.92104520880459	('ATP2B3', 'TRIO')	3.2216155375246676e-06	ATP2B3	TRIO	6.4
91	8	7	3	1	Cooccurring	272.6666666666667	0.08333333333333333	set(['CooccurringCooccurringCooccurring'])	12	25.58738543376557	0.02	False	0.25	[7, 8]	2	102.34954173506227	('COL22A1', 'ADCY1')	3.1110147049657721e-05	COL22A1	ADCY1	5.6
91	8	8	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringCooccurringCooccurring'])	13	27.718210768481562	0.02	False	0.23076923076923078	[8, 8]	2	120.1122466634201	('PLEC', 'CELSR3')	4.9514736688783354e-05	PLEC	CELSR3	5.4
91	6	7	3	1	Cooccurring	272.6666666666667	0.1	set(['CooccurringCooccurringCooccurring'])	10	25.66276645628541	0.0	False	0.3	[7, 6]	2	85.5425548542847	('SMARCA1', 'DOCK1')	1.1204738724164403e-05	SMARCA1	DOCK1	6.0
89	5	6	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	22.416345742177786	0.0	False	0.375	[6, 5]	2	59.77692197914076	('C12orf35', 'C2orf55')	3.2216155375246676e-06	C12orf35	C2orf55	6.4
89	7	20	4	13	Cooccurring	209.0	0.5652173913043478	set(['CooccurringCooccurringCooccurring'])	23	24.676254564985427	0.04	False	0.17391304347826086	[20, 7]	2	141.88846374866623	('OBSCN', 'SCN5A')	1.4545959976665506e-05	OBSCN	SCN5A	6.2
88	7	6	3	1	Cooccurring	272.6666666666667	0.1	set(['CooccurringCooccurringCooccurring'])	10	25.746438218933058	0.0	False	0.3	[6, 7]	2	85.82146072977686	('CROCC', 'MYT1')	1.1204738724164403e-05	CROCC	MYT1	6.0
88	5	5	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	7	22.416345742177786	0.0	False	0.42857142857142855	[5, 5]	2	52.30480673174817	('ZAN', 'C2orf55')	1.6141960859580385e-06	ZAN	C2orf55	6.6
88	6	6	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	26.220332012851713	0.01	False	0.3333333333333333	[6, 6]	2	78.66099603855514	('DOCK1', 'PTPRS')	6.422946714174054e-06	DOCK1	PTPRS	6.1
87	5	5	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringCooccurringCooccurring'])	7	25.17061785189226	0.0	False	0.42857142857142855	[5, 5]	2	58.73144165441528	('ZAN', 'DNAH10')	1.6141960859580385e-06	ZAN	DNAH10	6.6
86	127	6	1	121	MutuallyExclusive		0.9166666666666666	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	132		0.02	False	0.007575757575757576	[6, 127]	2		('DOCK1', 'EGFR(A)')	0.71281364341469922	DOCK1	EGFR(A)	2.3
86	10	6	4	4	Cooccurring	214.5	0.3333333333333333	set(['CooccurringCooccurringCooccurring'])	12	25.652060021659917	0.0	False	0.3333333333333333	[6, 10]	2	76.95618006497976	('SHROOM2', 'SYNE2')	2.8143813343698082e-07	SHROOM2	SYNE2	7.6
86	8	5	3	3	Cooccurring	272.6666666666667	0.3	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	26.305719805297905	0.01	False	0.3	[5, 8]	2	87.68573268432635	('PCNT', 'ADCY1')	8.9826381861761663e-06	PCNT	ADCY1	6.0
85	5	6	3	1	Cooccurring	272.3333333333333	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	26.094608620213034	0.01	False	0.375	[6, 5]	2	69.58562298723476	('SKIV2L', 'SPTBN4')	3.2216155375246676e-06	SKIV2L	SPTBN4	6.4
84	11	6	4	5	Cooccurring	230.5	0.38461538461538464	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	13	25.584430324479793	0.0	False	0.3076923076923077	[6, 11]	2	83.14939855455933	('DOCK8', 'SLIT3')	4.4126384701774883e-07	DOCK8	SLIT3	7.5
84	5	7	3	2	Cooccurring	237.0	0.2222222222222222	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	25.353860079429506	0.02	False	0.3333333333333333	[7, 5]	2	76.06158023828853	('MYLK', 'ZNF292')	5.6259813791746611e-06	MYLK	ZNF292	6.2
84	8	5	3	3	Cooccurring	272.6666666666667	0.3	set(['CooccurringCooccurringCooccurring'])	10	27.624908349071696	0.01	False	0.3	[5, 8]	2	92.08302783023899	('DNAH10', 'CELSR3')	8.9826381861761663e-06	DNAH10	CELSR3	6.0
84	6	7	3	1	Cooccurring	272.6666666666667	0.1	set(['CooccurringCooccurringCooccurring'])	10	25.801020513067414	0.03	False	0.3	[7, 6]	2	86.00340171022472	('SMARCA1', 'DOCK8')	1.1204738724164403e-05	SMARCA1	DOCK8	6.0
84	7	7	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	11	25.78375976757204	0.01	False	0.2727272727272727	[7, 7]	2	94.54045248109749	('SMARCA1', 'SCN5A')	1.952592867705256e-05	SMARCA1	SCN5A	5.8
83	11	6	3	5	Cooccurring	272.6666666666667	0.35714285714285715	set(['CooccurringCooccurringCooccurring'])	14	27.26511920294645	0.04	False	0.21428571428571427	[6, 11]	2	127.23722294708344	('CACNA1H', 'HSPG2')	5.2158200999850483e-05	CACNA1H	HSPG2	5.4
83	6	6	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	26.29864183235798	0.03	False	0.3333333333333333	[6, 6]	2	78.89592549707395	('PTPRS', 'CROCC')	6.422946714174054e-06	PTPRS	CROCC	6.1
83	6	9	3	3	Cooccurring	237.0	0.25	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	12	24.406027293810435	0.01	False	0.25	[9, 6]	2	97.62410917524174	('EVPL', 'IGHMBP2')	2.6721938683462787e-05	EVPL	IGHMBP2	5.7
83	7	7	3	0	Cooccurring	233.0	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	11	22.758959350852223	0.02	False	0.2727272727272727	[7, 7]	2	83.4495176197915	('KIAA1409', 'SCN5A')	1.952592867705256e-05	KIAA1409	SCN5A	5.8
83	6	76	0	70	MutuallyExclusive		0.8536585365853658	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	82		0.03	False	0.0	[76, 6]	2		('PTEN', 'DOCK1')	0.51028849310603552	PTEN	DOCK1	2.2
83	5	5	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringCooccurringCooccurring'])	7	24.877854315808698	0.0	False	0.42857142857142855	[5, 5]	2	58.04832673688696	('ZAN', 'PCNT')	1.6141960859580385e-06	ZAN	PCNT	6.6
83	5	7	3	2	Cooccurring	272.6666666666667	0.2222222222222222	set(['CooccurringCooccurringCooccurring'])	9	24.869366569474078	0.01	False	0.3333333333333333	[7, 5]	2	74.60809970842224	('SMARCA1', 'C7')	5.6259813791746611e-06	SMARCA1	C7	6.2
83	8	8	3	0	Cooccurring	272.3333333333333	0.0	set(['CooccurringCooccurringCooccurring'])	13	23.831044216578338	0.01	False	0.23076923076923078	[8, 8]	2	103.26785827183946	('ADCY1', 'ODZ1')	4.9514736688783354e-05	ADCY1	ODZ1	5.4
82	9	5	3	4	Cooccurring	236.66666666666666	0.36363636363636365	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	11	24.18876730821097	0.0	False	0.2727272727272727	[5, 9]	2	88.69214679677356	('ARHGEF19', 'EVPL')	1.3445591165402459e-05	ARHGEF19	EVPL	5.9
82	6	5	3	1	Cooccurring	228.66666666666666	0.125	set(['CooccurringCooccurringCooccurring'])	8	24.18091411265696	0.0	False	0.375	[5, 6]	2	64.4824376337519	('SMARCA4', 'ATR')	3.2216155375246676e-06	SMARCA4	ATR	6.4
82	6	8	3	2	Cooccurring	272.6666666666667	0.18181818181818182	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	11	26.51433857283824	0.04	False	0.2727272727272727	[8, 6]	2	97.21924143374022	('PLEC', 'IGHMBP2')	1.7871040338087056e-05	PLEC	IGHMBP2	5.8
82	5	5	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringCooccurringCooccurring'])	7	23.44588151584754	0.01	False	0.42857142857142855	[5, 5]	2	54.70705687031093	('PCDHB3', 'C2orf55')	1.6141960859580385e-06	PCDHB3	C2orf55	6.6
81	6	5	3	1	Cooccurring	226.66666666666666	0.125	set(['CooccurringCooccurringCooccurring'])	8	23.20053817173783	0.0	False	0.375	[5, 6]	2	61.86810179130088	('ULK2', 'ATR')	3.2216155375246676e-06	ULK2	ATR	6.4
81	127	7	2	120	MutuallyExclusive		0.9090909090909091	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	132		0.04	False	0.015151515151515152	[7, 127]	2		('SCN5A', 'EGFR(A)')	0.89069893877066608	SCN5A	EGFR(A)	2.2
81	5	5	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringCooccurringCooccurring'])	7	26.257451441367756	0.0	False	0.42857142857142855	[5, 5]	2	61.26738669652477	('DNAH10', 'C7')	1.6141960859580385e-06	DNAH10	C7	6.6
81	8	5	3	3	Cooccurring	272.3333333333333	0.3	set(['CooccurringCooccurringCooccurring'])	10	24.483790543917156	0.0	False	0.3	[5, 8]	2	81.61263514639052	('ZNF318', 'ODZ1')	8.9826381861761663e-06	ZNF318	ODZ1	6.0
81	6	7	3	1	Cooccurring	237.0	0.1	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	21.189168320786276	0.01	False	0.3	[7, 6]	2	70.6305610692876	('KIAA1409', 'C12orf35')	1.1204738724164403e-05	KIAA1409	C12orf35	6.0
80	5	5	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringCooccurringCooccurring'])	7	26.91133051428639	0.01	False	0.42857142857142855	[5, 5]	2	62.79310453333491	('FHOD3', 'DNAH10')	1.6141960859580385e-06	FHOD3	DNAH10	6.6
80	5	10	3	5	Cooccurring	272.6666666666667	0.4166666666666667	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	12	24.8118963480169	0.02	False	0.25	[10, 5]	2	99.2475853920676	('EP400', 'C2orf55')	1.9167509954902627e-05	EP400	C2orf55	5.8
79	11	176	5	165	MutuallyExclusive		0.9065934065934066	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	182		0.03	False	0.027472527472527472	[176, 11]	2		('CDKN2A(D)', 'SLIT3')	0.96997045704449969	CDKN2A(D)	SLIT3	2.3
79	7	6	3	1	Cooccurring	272.6666666666667	0.1	set(['CooccurringCooccurringCooccurring'])	10	26.272072326976122	0.02	False	0.3	[6, 7]	2	87.57357442325375	('CACNA1H', 'COL22A1')	1.1204738724164403e-05	CACNA1H	COL22A1	6.0
79	5	6	3	1	Cooccurring	254.0	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	23.66574105004851	0.0	False	0.375	[6, 5]	2	63.10864280012936	('C12orf35', 'PTCHD2')	3.2216155375246676e-06	C12orf35	PTCHD2	6.4
79	12	11	4	1	Cooccurring	208.75	0.05263157894736842	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	19	24.57032869921318	0.01	False	0.21052631578947367	[11, 12]	2	116.70906132126262	('HSPG2', 'DNAH11')	1.3888192169531213e-05	HSPG2	DNAH11	6.1
78	8	6	3	2	Cooccurring	255.33333333333334	0.18181818181818182	set(['CooccurringCooccurringCooccurring'])	11	25.007420719565022	0.0	False	0.2727272727272727	[6, 8]	2	91.69387597173842	('SRRM2', 'ADCY1')	1.7871040338087056e-05	SRRM2	ADCY1	5.8
78	8	11	3	3	Cooccurring	272.6666666666667	0.1875	set(['CooccurringCooccurringCooccurring'])	16	26.580432309735897	0.03	False	0.1875	[11, 8]	2	141.76230565192478	('HSPG2', 'ADCY1')	0.00014360089662446629	HSPG2	ADCY1	5.0
78	8	5	3	3	Cooccurring	272.6666666666667	0.3	set(['CooccurringCooccurringCooccurring'])	10	26.231404347523345	0.0	False	0.3	[5, 8]	2	87.43801449174448	('TRIO', 'ADCY1')	8.9826381861761663e-06	TRIO	ADCY1	6.0
78	5	5	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringCooccurringCooccurring'])	7	25.833074631703894	0.0	False	0.42857142857142855	[5, 5]	2	60.27717414064242	('PCDHB3', 'TRIO')	1.6141960859580385e-06	PCDHB3	TRIO	6.6
78	12	5	3	7	Cooccurring	272.6666666666667	0.5	set(['CooccurringCooccurringCooccurring'])	14	26.92134283510606	0.04	False	0.21428571428571427	[5, 12]	2	125.63293323049496	('FHOD3', 'DNAH11')	3.4992268470275999e-05	FHOD3	DNAH11	5.6
78	7	5	3	2	Cooccurring	272.6666666666667	0.2222222222222222	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	26.158285192145375	0.01	False	0.3333333333333333	[5, 7]	2	78.47485557643613	('FHOD3', 'SCN5A')	5.6259813791746611e-06	FHOD3	SCN5A	6.2
78	6	6	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringCooccurringCooccurring'])	9	25.851686370514198	0.0	False	0.3333333333333333	[6, 6]	2	77.5550591115426	('DOCK8', 'ATP2B3')	6.422946714174054e-06	DOCK8	ATP2B3	6.1
78	10	53	0	43	MutuallyExclusive		0.6825396825396826	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	63		0.01	False	0.0	[53, 10]	2		('CDK4(A)', 'DOCK5')	0.46266889743593154	CDK4(A)	DOCK5	2.1
77	5	6	3	1	Cooccurring	254.0	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	25.3699930634019	0.0	False	0.375	[6, 5]	2	67.6533148357384	('PCDHA2', 'KIF1B')	3.2216155375246676e-06	PCDHA2	KIF1B	6.4
77	8	5	3	3	Cooccurring	272.6666666666667	0.3	set(['CooccurringCooccurringCooccurring'])	10	26.293456044971883	0.01	False	0.3	[5, 8]	2	87.64485348323961	('PCDHB3', 'PLEC')	8.9826381861761663e-06	PCDHB3	PLEC	6.0
76	7	6	3	1	Cooccurring	251.33333333333334	0.1	set(['CooccurringCooccurringCooccurring'])	10	25.10516110891685	0.02	False	0.3	[6, 7]	2	83.68387036305617	('SRRM2', 'SCN5A')	1.1204738724164403e-05	SRRM2	SCN5A	6.0
76	5	6	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	26.758087792095527	0.02	False	0.375	[6, 5]	2	71.3549007789214	('DOCK1', 'PCNT')	3.2216155375246676e-06	DOCK1	PCNT	6.4
76	5	9	3	4	Cooccurring	236.66666666666666	0.36363636363636365	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	11	25.15785290476655	0.02	False	0.2727272727272727	[9, 5]	2	92.24546065081068	('EVPL', 'MSH6')	1.3445591165402459e-05	EVPL	MSH6	5.9
76	5	9	3	4	Cooccurring	254.0	0.36363636363636365	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	11	26.1187381893447	0.0	False	0.2727272727272727	[9, 5]	2	95.76870669426391	('EVPL', 'KIF1B')	1.3445591165402459e-05	EVPL	KIF1B	5.9
76	6	7	3	1	Cooccurring	272.6666666666667	0.1	set(['CooccurringCooccurringCooccurring'])	10	26.118063240069457	0.02	False	0.3	[7, 6]	2	87.06021080023153	('COL22A1', 'CROCC')	1.1204738724164403e-05	COL22A1	CROCC	6.0
76	5	5	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	7	24.877854315808698	0.01	False	0.42857142857142855	[5, 5]	2	58.04832673688696	('PCNT', 'C2orf55')	1.6141960859580385e-06	PCNT	C2orf55	6.6
75	5	6	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	23.833198837445366	0.01	False	0.375	[6, 5]	2	63.55519689985431	('ATP2B3', 'C2orf55')	3.2216155375246676e-06	ATP2B3	C2orf55	6.4
75	6	6	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	26.452650919264645	0.02	False	0.3333333333333333	[6, 6]	2	79.35795275779394	('CACNA1H', 'PTPRS')	6.422946714174054e-06	CACNA1H	PTPRS	6.1
75	5	6	3	1	Cooccurring	254.0	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	25.67406509949273	0.01	False	0.375	[6, 5]	2	68.46417359864728	('ESPL1', 'PTCHD2')	3.2216155375246676e-06	ESPL1	PTCHD2	6.4
74	6	6	3	0	Cooccurring	272.6666666666667	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	24.374889037970878	0.01	False	0.3333333333333333	[6, 6]	2	73.12466711391264	('C12orf35', 'CROCC')	6.422946714174054e-06	C12orf35	CROCC	6.1
74	127	76	26	51	MutuallyExclusive		0.288135593220339	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	177		0.0	False	0.14689265536723164	[76, 127]	2		('PTEN', 'EGFR(A)')	0.99994293883166241	PTEN	EGFR(A)	2.2
74	10	6	3	4	Cooccurring	272.6666666666667	0.3076923076923077	set(['CooccurringCooccurringCooccurring'])	13	26.830383881085734	0.01	False	0.23076923076923078	[6, 10]	2	116.26499681803817	('DOCK8', 'EP400')	3.8053581776371059e-05	DOCK8	EP400	5.5
74	22	76	11	54	Cooccurring	19.0	0.6206896551724138	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	87	17.528501805201103	0.04	False	0.12643678160919541	[76, 22]	2	138.63451427749962	('PTEN', 'TP53(D)')	2.4864455210760262e-06	PTEN	TP53(D)	7.5
74	8	6	3	2	Cooccurring	272.6666666666667	0.18181818181818182	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	11	26.2874893346248	0.0	False	0.2727272727272727	[6, 8]	2	96.38746089362428	('ATP2B3', 'CELSR3')	1.7871040338087056e-05	ATP2B3	CELSR3	5.8
73	5	6	3	1	Cooccurring	272.6666666666667	0.125	set(['CooccurringCooccurringCooccurring'])	8	24.803538858034138	0.01	False	0.375	[6, 5]	2	66.14277028809103	('C12orf35', 'TRIO')	3.2216155375246676e-06	C12orf35	TRIO	6.4
72	8	7	3	1	Cooccurring	272.6666666666667	0.08333333333333333	set(['CooccurringCooccurringCooccurring'])	12	26.613810441455797	0.0	False	0.25	[7, 8]	2	106.45524176582319	('COL22A1', 'CELSR3')	3.1110147049657721e-05	COL22A1	CELSR3	5.6
72	8	6	3	2	Cooccurring	272.6666666666667	0.18181818181818182	set(['CooccurringCooccurringCooccurring'])	11	26.983188622056982	0.0	False	0.2727272727272727	[6, 8]	2	98.9383582808756	('CACNA1H', 'CELSR3')	1.7871040338087056e-05	CACNA1H	CELSR3	5.8
72	6	6	3	0	Cooccurring	251.0	0.0	set(['CooccurringCooccurringCooccurring'])	9	23.882071353249053	0.0	False	0.3333333333333333	[6, 6]	2	71.64621405974717	('MAST2', 'IGHMBP2')	6.422946714174054e-06	MAST2	IGHMBP2	6.1
