MutationFrequencyDifferenceRatio	Concordance	Probability	Gene0	Gene1	CooccurrenceRatio	MutationFrequency1	MutationFrequency0	MutationFrequencies	Somatic	Overlap	Coverage	RoundedLogPCov	MutationFrequencyDifference	Type	GeneSet	PermutationProbability
0.7966101694915254	False	0.63059012434847395	TPTE2	CDK4(A)	0.0	53	6	[6, 53]	2	0	59	2.0	47	MutuallyExclusive	('TPTE2', 'CDK4(A)')	0.02
0.7966101694915254	False	0.6305901243484795	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	CREBBP	0.0	6	53	[53, 6]	2	0	59	2.0	47	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'CREBBP')	0.01
0.6078431372549019	False	0.55379530133166233	PTEN(D)	TRH(D)	0.0	10	41	[41, 10]	2	0	51	2.0	31	MutuallyExclusive	('PTEN(D)', 'TRH(D)')	0.0
0.3333333333333333	False	0.70873467761636888	FLG2	MIR3201(D),FAM19A5(D),LOC339685(D)	0.0	22	11	[11, 22]	2	0	33	1.7	11	MutuallyExclusive	('FLG2', 'MIR3201(D),FAM19A5(D),LOC339685(D)')	0.04
0.75	False	0.77862017078103063	BRPF3	RB1(D)	0.0	35	5	[5, 35]	2	0	40	1.7	30	MutuallyExclusive	('BRPF3', 'RB1(D)')	0.04
0.673469387755102	False	0.62370079214886454	PLEC	PTEN(D)	0.0	41	8	[8, 41]	2	0	49	1.9	33	MutuallyExclusive	('PLEC', 'PTEN(D)')	0.03
0.35135135135135137	False	0.65180110959098891	SPTA1	MET,CAPZA2,ST7-AS1,ST7,ST7-OT4(A)	0.0	12	25	[25, 12]	2	0	37	1.8	13	MutuallyExclusive	('SPTA1', 'MET,CAPZA2,ST7-AS1,ST7,ST7-OT4(A)')	0.03
0.7666666666666667	False	0.58371596363253875	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	EPB41L3	0.0	7	53	[53, 7]	2	0	60	2.0	46	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'EPB41L3')	0.04
0.7096774193548387	False	0.49999226359060783	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	MICALCL	0.0	9	53	[53, 9]	2	0	62	2.1	44	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'MICALCL')	0.0
0.6428571428571429	False	0.514028014933823	ADAMTS16	PDGFRA(A)	0.0	46	10	[10, 46]	2	0	56	2.0	36	MutuallyExclusive	('ADAMTS16', 'PDGFRA(A)')	0.02
0.803921568627451	False	0.71782110570967139	HERC1	PDGFRA(A)	0.0	46	5	[5, 46]	2	0	51	1.9	41	MutuallyExclusive	('HERC1', 'PDGFRA(A)')	0.04
0.5471698113207547	False	0.49155494585372922	PKHD1	MDM4(A)	0.0	41	12	[12, 41]	2	0	53	2.0	29	MutuallyExclusive	('PKHD1', 'MDM4(A)')	0.01
0.5555555555555556	False	0.60515771053936951	RB1(D)	TRH(D)	0.0	10	35	[35, 10]	2	0	45	1.9	25	MutuallyExclusive	('RB1(D)', 'TRH(D)')	0.01
0.803921568627451	False	0.71782110570967139	AMPD1	PDGFRA(A)	0.0	46	5	[5, 46]	2	0	51	1.9	41	MutuallyExclusive	('AMPD1', 'PDGFRA(A)')	0.04
0.7083333333333334	False	0.66181067661773096	SMARCA1	PTEN(D)	0.0	41	7	[7, 41]	2	0	48	1.9	34	MutuallyExclusive	('SMARCA1', 'PTEN(D)')	0.02
0.8536585365853658	False	0.51028849310603552	PTEN	ARHGEF2	0.0	6	76	[76, 6]	2	0	82	2.2	70	MutuallyExclusive	('PTEN', 'ARHGEF2')	0.0
0.7966101694915254	False	0.6305901243484795	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	CACNA2D1	0.0	6	53	[53, 6]	2	0	59	2.0	47	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'CACNA2D1')	0.04
0.95	False	0.64384448813714468	CDKN2A(D)	SMARCA4	0.005555555555555556	5	176	[176, 5]	2	1	180	2.4	171	MutuallyExclusive	('CDKN2A(D)', 'SMARCA4')	0.0
0.8536585365853658	False	0.51028849310603552	PTEN	WDFY3	0.0	6	76	[76, 6]	2	0	82	2.2	70	MutuallyExclusive	('PTEN', 'WDFY3')	0.03
0.9166666666666666	False	0.71281364341469922	TMEM2	EGFR(A)	0.007575757575757576	127	6	[6, 127]	2	1	132	2.3	121	MutuallyExclusive	('TMEM2', 'EGFR(A)')	0.04
0.9444444444444444	False	0.83957164671358098	CDKN2A(D)	ZCCHC14	0.011111111111111112	6	176	[176, 6]	2	2	180	2.3	170	MutuallyExclusive	('CDKN2A(D)', 'ZCCHC14')	0.03
0.7666666666666667	False	0.58371596363245581	SETD2	CDK4(A)	0.0	53	7	[7, 53]	2	0	60	2.0	46	MutuallyExclusive	('SETD2', 'CDK4(A)')	0.03
0.7446808510638298	False	0.70218900658992944	ATP2B3	PTEN(D)	0.0	41	6	[6, 41]	2	0	47	1.8	35	MutuallyExclusive	('ATP2B3', 'PTEN(D)')	0.03
0.7083333333333334	False	0.66181067661773096	MYH7B	MDM4(A)	0.0	41	7	[7, 41]	2	0	48	1.9	34	MutuallyExclusive	('MYH7B', 'MDM4(A)')	0.02
0.4838709677419355	False	0.7699808322673577	LRRIQ1	MDM2(A)	0.0	23	8	[8, 23]	2	0	31	1.6	15	MutuallyExclusive	('LRRIQ1', 'MDM2(A)')	0.04
0.7864583333333334	False	0.9403588209478303	SPTA1	CDKN2A(D)	0.046875	176	25	[25, 176]	2	9	192	2.3	151	MutuallyExclusive	('SPTA1', 'CDKN2A(D)')	0.0
0.1891891891891892	False	0.62449459787596584	ZBTB20(D),LSAMP(D)	TP53(D)	0.0	22	15	[15, 22]	2	0	37	1.8	7	MutuallyExclusive	('ZBTB20(D),LSAMP(D)', 'TP53(D)')	0.02
0.6666666666666666	False	0.70410491642034356	GPR116	RB1(D)	0.0	35	7	[7, 35]	2	0	42	1.8	28	MutuallyExclusive	('GPR116', 'RB1(D)')	0.01
0.9097744360902256	False	0.3101716891657007	KLHL34	EGFR(A)	0.0	127	6	[6, 127]	2	0	133	2.6	121	MutuallyExclusive	('KLHL34', 'EGFR(A)')	0.0
0.7446808510638298	False	0.70218900658992944	COL11A1	MDM4(A)	0.0	41	6	[6, 41]	2	0	47	1.8	35	MutuallyExclusive	('COL11A1', 'MDM4(A)')	0.03
0.7446808510638298	False	0.70218900658985584	PTEN(D)	ADAMTS3	0.0	6	41	[41, 6]	2	0	47	1.8	35	MutuallyExclusive	('PTEN(D)', 'ADAMTS3')	0.03
0.684931506849315	False	0.96580852753832114	EGFR(A)	FAF1(D)	0.0547945205479452	27	127	[127, 27]	2	8	146	2.2	100	MutuallyExclusive	('EGFR(A)', 'FAF1(D)')	0.02
0.8275862068965517	False	0.6811518135923802	CCDC45	CDK4(A)	0.0	53	5	[5, 53]	2	0	58	1.9	48	MutuallyExclusive	('CCDC45', 'CDK4(A)')	0.03
0.19327731092436976	False	0.98301322029420402	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	TP53	0.08403361344537816	76	53	[53, 76]	2	10	119	2.1	23	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'TP53')	0.0
0.35294117647058826	False	0.69754948184382393	FAT2	MDM2(A)	0.0	23	11	[11, 23]	2	0	34	1.7	12	MutuallyExclusive	('FAT2', 'MDM2(A)')	0.04
0.3972602739726027	False	0.77219737793001431	MDM2(A)	EGFR	0.0273972602739726	52	23	[23, 52]	2	2	73	2.0	29	MutuallyExclusive	('MDM2(A)', 'EGFR')	0.04
0.8536585365853658	False	0.51028849310603552	PTEN	TMTC1	0.0	6	76	[76, 6]	2	0	82	2.2	70	MutuallyExclusive	('PTEN', 'TMTC1')	0.01
0.95	False	0.6438444881372114	SPTBN4	CDKN2A(D)	0.005555555555555556	176	5	[5, 176]	2	1	180	2.4	171	MutuallyExclusive	('SPTBN4', 'CDKN2A(D)')	0.0
0.9444444444444444	False	0.83957164671367857	ACRC	CDKN2A(D)	0.011111111111111112	176	6	[6, 176]	2	2	180	2.3	170	MutuallyExclusive	('ACRC', 'CDKN2A(D)')	0.04
0.4583333333333333	False	0.55837717875490156	LRP2	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	0.013888888888888888	53	20	[20, 53]	2	1	72	2.1	33	MutuallyExclusive	('LRP2', 'QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)')	0.02
0.95	False	0.6438444881372114	TBC1D2	CDKN2A(D)	0.005555555555555556	176	5	[5, 176]	2	1	180	2.4	171	MutuallyExclusive	('TBC1D2', 'CDKN2A(D)')	0.0
0.4666666666666667	False	0.77892110317947627	TP53(D)	TAF1L	0.0	8	22	[22, 8]	2	0	30	1.6	14	MutuallyExclusive	('TP53(D)', 'TAF1L')	0.04
0.95	False	0.64384448813714468	CDKN2A(D)	MSL3	0.005555555555555556	5	176	[176, 5]	2	1	180	2.4	171	MutuallyExclusive	('CDKN2A(D)', 'MSL3')	0.04
0.9242424242424242	False	0.37727868154039457	HFM1	EGFR(A)	0.0	127	5	[5, 127]	2	0	132	2.5	122	MutuallyExclusive	('HFM1', 'EGFR(A)')	0.0
0.7966101694915254	False	0.63059012434847395	HOOK1	CDK4(A)	0.0	53	6	[6, 53]	2	0	59	2.0	47	MutuallyExclusive	('HOOK1', 'CDK4(A)')	0.03
0.8455882352941176	False	0.85441618783104611	MET,CAPZA2,ST7-AS1,ST7,ST7-OT4(A)	EGFR(A)	0.022058823529411766	127	12	[12, 127]	2	3	136	2.2	115	MutuallyExclusive	('MET,CAPZA2,ST7-AS1,ST7,ST7-OT4(A)', 'EGFR(A)')	0.04
0.3157894736842105	False	0.62875297983181255	SPTA1	FRMPD4(D)	0.0	13	25	[25, 13]	2	0	38	1.8	12	MutuallyExclusive	('SPTA1', 'FRMPD4(D)')	0.03
0.6666666666666666	False	0.76583437862626758	HMCN1	TP53	0.022222222222222223	76	16	[16, 76]	2	2	90	2.1	60	MutuallyExclusive	('HMCN1', 'TP53')	0.01
0.8805970149253731	False	0.79884829750575737	FLNA	EGFR(A)	0.014925373134328358	127	9	[9, 127]	2	2	134	2.2	118	MutuallyExclusive	('FLNA', 'EGFR(A)')	0.01
0.7446808510638298	False	0.70218900658992944	PTPN11	MDM4(A)	0.0	41	6	[6, 41]	2	0	47	1.8	35	MutuallyExclusive	('PTPN11', 'MDM4(A)')	0.03
0.8275862068965517	False	0.68115181359238564	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	BCL9	0.0	5	53	[53, 5]	2	0	58	1.9	48	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'BCL9')	0.04
0.8275862068965517	False	0.6811518135923802	ABCA4	CDK4(A)	0.0	53	5	[5, 53]	2	0	58	1.9	48	MutuallyExclusive	('ABCA4', 'CDK4(A)')	0.01
0.8592592592592593	False	0.88824358479886156	SLIT3	EGFR(A)	0.022222222222222223	127	11	[11, 127]	2	3	135	2.2	116	MutuallyExclusive	('SLIT3', 'EGFR(A)')	0.03
0.9242424242424242	False	0.37727868154039457	WNK3	EGFR(A)	0.0	127	5	[5, 127]	2	0	132	2.5	122	MutuallyExclusive	('WNK3', 'EGFR(A)')	0.01
0.9022556390977443	False	0.64165952527292602	EGFR(A)	PRDM9	0.007518796992481203	7	127	[127, 7]	2	1	133	2.3	120	MutuallyExclusive	('EGFR(A)', 'PRDM9')	0.01
0.9281767955801105	False	0.8944814009509543	CDKN2A(D)	IL17RA	0.016574585635359115	8	176	[176, 8]	2	3	181	2.3	168	MutuallyExclusive	('CDKN2A(D)', 'IL17RA')	0.01
0.7666666666666667	False	0.58371596363245581	COL22A1	CDK4(A)	0.0	53	7	[7, 53]	2	0	60	2.0	46	MutuallyExclusive	('COL22A1', 'CDK4(A)')	0.03
0.7446808510638298	False	0.70218900658992944	SCAF1	MDM4(A)	0.0	41	6	[6, 41]	2	0	47	1.8	35	MutuallyExclusive	('SCAF1', 'MDM4(A)')	0.04
0.8765432098765432	False	0.57107521015310025	PTEN	KIDINS220	0.0	5	76	[76, 5]	2	0	81	2.2	71	MutuallyExclusive	('PTEN', 'KIDINS220')	0.03
0.627906976744186	False	0.66949301743871559	DSG3	RB1(D)	0.0	35	8	[8, 35]	2	0	43	1.8	27	MutuallyExclusive	('DSG3', 'RB1(D)')	0.0
0.24324324324324326	False	0.6316623981385785	MDM2(A)	CNTNAP2	0.0	14	23	[23, 14]	2	0	37	1.8	9	MutuallyExclusive	('MDM2(A)', 'CNTNAP2')	0.04
0.7966101694915254	False	0.6305901243484795	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	KDM2B	0.0	6	53	[53, 6]	2	0	59	2.0	47	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'KDM2B')	0.03
0.9065934065934066	False	0.96997045704449969	CDKN2A(D)	SCN9A	0.027472527472527472	11	176	[176, 11]	2	5	182	2.3	165	MutuallyExclusive	('CDKN2A(D)', 'SCN9A')	0.02
0.7358490566037735	False	0.62824751332023865	GABRA1	PDGFRA(A)	0.0	46	7	[7, 46]	2	0	53	1.9	39	MutuallyExclusive	('GABRA1', 'PDGFRA(A)')	0.03
0.9340659340659341	False	0.18427711979978739	C12orf35	CDKN2A(D)	0.0	176	6	[6, 176]	2	0	182	3.0	170	MutuallyExclusive	('C12orf35', 'CDKN2A(D)')	0.0
0.21052631578947367	False	0.611054972383413	SOX2-OT(A),PIK3CA(A)	NF1,RAB11FIP4(D)	0.0	15	23	[23, 15]	2	0	38	1.8	8	MutuallyExclusive	('SOX2-OT(A),PIK3CA(A)', 'NF1,RAB11FIP4(D)')	0.01
0.7083333333333334	False	0.66181067661773096	ITGAM	PTEN(D)	0.0	41	7	[7, 41]	2	0	48	1.9	34	MutuallyExclusive	('ITGAM', 'PTEN(D)')	0.04
0.6363636363636364	False	0.79415973434058051	CROCC	FAF1(D)	0.0	27	6	[6, 27]	2	0	33	1.6	21	MutuallyExclusive	('CROCC', 'FAF1(D)')	0.03
0.673469387755102	False	0.62370079214886454	EML2	MDM4(A)	0.0	41	8	[8, 41]	2	0	49	1.9	33	MutuallyExclusive	('EML2', 'MDM4(A)')	0.04
0.4166666666666667	False	0.79184952928881158	EGFR	INPP5A,NKX6-2,TTC40,LOC399829,GPR123,KNDC1,UTF1,VENTX,MIR202,ADAM8,TUBGCP2,ZNF511,CALY,PRAP1,C10orf125,ECHS1,MIR3944,PAOX,MTG1(D),PAOX(D)	0.027777777777777776	22	52	[52, 22]	2	2	72	2.0	30	MutuallyExclusive	('EGFR', 'INPP5A,NKX6-2,TTC40,LOC399829,GPR123,KNDC1,UTF1,VENTX,MIR202,ADAM8,TUBGCP2,ZNF511,CALY,PRAP1,C10orf125,ECHS1,MIR3944,PAOX,MTG1(D),PAOX(D)')	0.03
0.7241379310344828	False	0.65499588729585578	EGFR(A)	NF1	0.027586206896551724	22	127	[127, 22]	2	4	145	2.3	105	MutuallyExclusive	('EGFR(A)', 'NF1')	0.0
0.5428571428571428	False	0.73511117915234603	SEMG1	FAF1(D)	0.0	27	8	[8, 27]	2	0	35	1.7	19	MutuallyExclusive	('SEMG1', 'FAF1(D)')	0.04
0.1891891891891892	False	0.62449459787596584	SLBP,TMEM129,TACC3,FGFR3,LETM1,WHSC1,SCARNA22(A)	TP53(D)	0.0	22	15	[15, 22]	2	0	37	1.8	7	MutuallyExclusive	('SLBP,TMEM129,TACC3,FGFR3,LETM1,WHSC1,SCARNA22(A)', 'TP53(D)')	0.03
0.8765432098765432	False	0.57107521015310025	PTEN	KCNN2	0.0	5	76	[76, 5]	2	0	81	2.2	71	MutuallyExclusive	('PTEN', 'KCNN2')	0.04
0.7666666666666667	False	0.58371596363253875	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	ABP1	0.0	7	53	[53, 7]	2	0	60	2.0	46	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'ABP1')	0.03
0.7692307692307693	False	0.67157492803157992	CRYBA2	PDGFRA(A)	0.0	46	6	[6, 46]	2	0	52	1.9	40	MutuallyExclusive	('CRYBA2', 'PDGFRA(A)')	0.04
0.1875	False	0.70389019019215371	ARID2(D)	RB1	0.0	19	13	[13, 19]	2	0	32	1.7	6	MutuallyExclusive	('ARID2(D)', 'RB1')	0.02
0.8858695652173914	False	0.92842460269239824	ARID2(D)	CDKN2A(D)	0.02717391304347826	176	13	[13, 176]	2	5	184	2.3	163	MutuallyExclusive	('ARID2(D)', 'CDKN2A(D)')	0.01
0.95	False	0.6438444881372114	ST14	CDKN2A(D)	0.005555555555555556	176	5	[5, 176]	2	1	180	2.4	171	MutuallyExclusive	('ST14', 'CDKN2A(D)')	0.03
0.6703296703296703	False	0.18391893826141317	TP53	RPL5,FAM69A,SNORA66(D)	0.0	15	76	[76, 15]	2	0	91	2.7	61	MutuallyExclusive	('TP53', 'RPL5,FAM69A,SNORA66(D)')	0.0
0.03225806451612903	False	0.71110398351764803	KRTAP5-5	SYNE1	0.0	16	15	[15, 16]	2	0	31	1.6	1	MutuallyExclusive	('KRTAP5-5', 'SYNE1')	0.04
0.5846153846153846	False	0.73138443555314248	EGFR	DIP2C,C10orf108,LARP4B,GTPBP4,IDI2,IDI2-AS1,IDI1,WDR37,LINC00200,ADARB2,ADARB2-AS1,LOC282980,LOC399708(D)	0.015384615384615385	14	52	[52, 14]	2	1	65	1.9	38	MutuallyExclusive	('EGFR', 'DIP2C,C10orf108,LARP4B,GTPBP4,IDI2,IDI2-AS1,IDI1,WDR37,LINC00200,ADARB2,ADARB2-AS1,LOC282980,LOC399708(D)')	0.03
0.7666666666666667	False	0.58371596363245581	ZDBF2	CDK4(A)	0.0	53	7	[7, 53]	2	0	60	2.0	46	MutuallyExclusive	('ZDBF2', 'CDK4(A)')	0.02
0.6825396825396826	False	0.46266889743588796	STAG2	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	0.0	53	10	[10, 53]	2	0	63	2.1	43	MutuallyExclusive	('STAG2', 'QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)')	0.0
0.6666666666666666	False	0.70410491642049355	RB1(D)	TRRAP	0.0	7	35	[35, 7]	2	0	42	1.8	28	MutuallyExclusive	('RB1(D)', 'TRRAP')	0.04
0.5428571428571428	False	0.73511117915234603	ENPEP	FAF1(D)	0.0	27	8	[8, 27]	2	0	35	1.7	19	MutuallyExclusive	('ENPEP', 'FAF1(D)')	0.03
0.8275862068965517	False	0.68115181359238564	CDK4(A)	HTR3A	0.0	5	53	[53, 5]	2	0	58	1.9	48	MutuallyExclusive	('CDK4(A)', 'HTR3A')	0.02
0.95	False	0.6438444881372114	ARHGEF19	CDKN2A(D)	0.005555555555555556	176	5	[5, 176]	2	1	180	2.4	171	MutuallyExclusive	('ARHGEF19', 'CDKN2A(D)')	0.0
0.1891891891891892	False	0.62449459787596584	KRTAP5-5	INPP5A,NKX6-2,TTC40,LOC399829,GPR123,KNDC1,UTF1,VENTX,MIR202,ADAM8,TUBGCP2,ZNF511,CALY,PRAP1,C10orf125,ECHS1,MIR3944,PAOX,MTG1(D),PAOX(D)	0.0	22	15	[15, 22]	2	0	37	1.8	7	MutuallyExclusive	('KRTAP5-5', 'INPP5A,NKX6-2,TTC40,LOC399829,GPR123,KNDC1,UTF1,VENTX,MIR202,ADAM8,TUBGCP2,ZNF511,CALY,PRAP1,C10orf125,ECHS1,MIR3944,PAOX,MTG1(D),PAOX(D)')	0.03
0.8955223880597015	False	0.25492371648136697	EGFR(A)	AKAP13	0.0	7	127	[127, 7]	2	0	134	2.7	120	MutuallyExclusive	('EGFR(A)', 'AKAP13')	0.0
0.7966101694915254	False	0.63059012434847395	PAN3	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	0.0	53	6	[6, 53]	2	0	59	2.0	47	MutuallyExclusive	('PAN3', 'QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)')	0.01
0.9242424242424242	False	0.37727868154039457	COL24A1	EGFR(A)	0.0	127	5	[5, 127]	2	0	132	2.5	122	MutuallyExclusive	('COL24A1', 'EGFR(A)')	0.01
0.9242424242424242	False	0.37727868154039457	C7	EGFR(A)	0.0	127	5	[5, 127]	2	0	132	2.5	122	MutuallyExclusive	('C7', 'EGFR(A)')	0.0
0.9166666666666666	False	0.71281364341466502	EGFR(A)	ADAMTS3	0.007575757575757576	6	127	[127, 6]	2	1	132	2.3	121	MutuallyExclusive	('EGFR(A)', 'ADAMTS3')	0.01
0.782608695652174	False	0.74496723730333625	SLITRK2	PTEN(D)	0.0	41	5	[5, 41]	2	0	46	1.8	36	MutuallyExclusive	('SLITRK2', 'PTEN(D)')	0.04
0.7377049180327869	False	0.54026519667613637	CDK4(A)	VAV2(D)	0.0	8	53	[53, 8]	2	0	61	2.1	45	MutuallyExclusive	('CDK4(A)', 'VAV2(D)')	0.01
0.7083333333333334	False	0.66181067661773096	TGM3	MDM4(A)	0.0	41	7	[7, 41]	2	0	48	1.9	34	MutuallyExclusive	('TGM3', 'MDM4(A)')	0.03
0.7358490566037735	False	0.62824751332023865	SCN5A	PDGFRA(A)	0.0	46	7	[7, 46]	2	0	53	1.9	39	MutuallyExclusive	('SCN5A', 'PDGFRA(A)')	0.0
0.7446808510638298	False	0.70218900658992944	F8	MDM4(A)	0.0	41	6	[6, 41]	2	0	47	1.8	35	MutuallyExclusive	('F8', 'MDM4(A)')	0.04
0.8275862068965517	False	0.6811518135923802	PLCB3	CDK4(A)	0.0	53	5	[5, 53]	2	0	58	1.9	48	MutuallyExclusive	('PLCB3', 'CDK4(A)')	0.03
0.9166666666666666	False	0.71281364341469922	MAP1B	EGFR(A)	0.007575757575757576	127	6	[6, 127]	2	1	132	2.3	121	MutuallyExclusive	('MAP1B', 'EGFR(A)')	0.04
0.7446808510638298	False	0.70218900658992944	PKD1	PTEN(D)	0.0	41	6	[6, 41]	2	0	47	1.8	35	MutuallyExclusive	('PKD1', 'PTEN(D)')	0.02
0.4375	False	0.74507287285461687	MDM2(A)	MICALCL	0.0	9	23	[23, 9]	2	0	32	1.6	14	MutuallyExclusive	('MDM2(A)', 'MICALCL')	0.04
0.9444444444444444	False	0.83957164671358098	CDKN2A(D)	OBSL1	0.011111111111111112	6	176	[176, 6]	2	2	180	2.3	170	MutuallyExclusive	('CDKN2A(D)', 'OBSL1')	0.04
0.35	False	0.60540133716977762	PDPN,PRDM2(A)	FAF1(D)	0.0	27	13	[13, 27]	2	0	40	1.8	14	MutuallyExclusive	('PDPN,PRDM2(A)', 'FAF1(D)')	0.02
0.6666666666666666	False	0.70410491642034356	ZNF831	RB1(D)	0.0	35	7	[7, 35]	2	0	42	1.8	28	MutuallyExclusive	('ZNF831', 'RB1(D)')	0.02
0.9337016574585635	False	0.76792397716485561	SIPA1L3	CDKN2A(D)	0.011049723756906077	176	7	[7, 176]	2	2	181	2.4	169	MutuallyExclusive	('SIPA1L3', 'CDKN2A(D)')	0.01
0.0	False	0.75742152767878901	CNTNAP2	DIP2C,C10orf108,LARP4B,GTPBP4,IDI2,IDI2-AS1,IDI1,WDR37,LINC00200,ADARB2,ADARB2-AS1,LOC282980,LOC399708(D)	0.0	14	14	[14, 14]	2	0	28	1.6	0	MutuallyExclusive	('CNTNAP2', 'DIP2C,C10orf108,LARP4B,GTPBP4,IDI2,IDI2-AS1,IDI1,WDR37,LINC00200,ADARB2,ADARB2-AS1,LOC282980,LOC399708(D)')	0.04
0.23529411764705882	False	0.6779701136608195	AKAP6,NPAS3(D),NPAS3(D)	ARID2(D)	0.0	13	21	[21, 13]	2	0	34	1.7	8	MutuallyExclusive	('AKAP6,NPAS3(D),NPAS3(D)', 'ARID2(D)')	0.04
0.7666666666666667	False	0.58371596363253875	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	ITGAM	0.0	7	53	[53, 7]	2	0	60	2.0	46	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'ITGAM')	0.03
0.7966101694915254	False	0.63059012434847395	FRRS1	CDK4(A)	0.0	53	6	[6, 53]	2	0	59	2.0	47	MutuallyExclusive	('FRRS1', 'CDK4(A)')	0.02
0.7666666666666667	False	0.58371596363245581	FBN2	CDK4(A)	0.0	53	7	[7, 53]	2	0	60	2.0	46	MutuallyExclusive	('FBN2', 'CDK4(A)')	0.04
0.6078431372549019	False	0.55379530133167321	TMEM132D	MDM4(A)	0.0	41	10	[10, 41]	2	0	51	2.0	31	MutuallyExclusive	('TMEM132D', 'MDM4(A)')	0.01
0.1875	False	0.70389019019215371	ARID2(D)	PCLO	0.0	19	13	[13, 19]	2	0	32	1.7	6	MutuallyExclusive	('ARID2(D)', 'PCLO')	0.04
0.1875	False	0.70389019019215371	PDPN,PRDM2(A)	PCLO	0.0	19	13	[13, 19]	2	0	32	1.7	6	MutuallyExclusive	('PDPN,PRDM2(A)', 'PCLO')	0.02
0.7966101694915254	False	0.6305901243484795	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	IGHMBP2	0.0	6	53	[53, 6]	2	0	59	2.0	47	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'IGHMBP2')	0.02
0.8275862068965517	False	0.6811518135923802	TNN	CDK4(A)	0.0	53	5	[5, 53]	2	0	58	1.9	48	MutuallyExclusive	('TNN', 'CDK4(A)')	0.03
0.8275862068965517	False	0.6811518135923802	ALS2CR11	CDK4(A)	0.0	53	5	[5, 53]	2	0	58	1.9	48	MutuallyExclusive	('ALS2CR11', 'CDK4(A)')	0.04
0.3103448275862069	False	0.76374269342962364	LRP1B(D)	CACNA1S	0.0	10	19	[19, 10]	2	0	29	1.6	9	MutuallyExclusive	('LRP1B(D)', 'CACNA1S')	0.04
