ID	Gene0	Gene1	Gene2	TripletType	AverageCoverage	AverageSetScore	AverageCooccurrenceRatio	AverageCombinedScore	AverageTotalEdgeBetweennessCentrality	AverageAverageNodeClosenessCentrality	AverageAverageNodeClusteringCoefficient	AverageRoundedLogPCov	TripletScore	01Type	02Type	12Type	01Concordance	02Concordance	12Concordance	Somatic	Probability	Overlap	Coverage	CooccurrenceRatio
119	C12orf35	PCDHA8	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	124	23.284040138814092	0.11295273173726211	69.85212041644228	0	0	0	3.8666666666666667	18.06520355597645	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	6.4622416180230286e-07	0	184	0.0
120	EVPL	PCDHA8	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	125	21.352487495257826	0.12669672908781685	58.71934061195902	0	0	0	4.266666666666667	13.762345455927896	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	5.686332795461204e-08	0	184	0.0
121	PCDHA8	CDKN2A(D)	C7	CooccurringMutuallyExclusiveMutuallyExclusive	123	25.056094132027308	0.07776754655207695	112.75242359412289	0	0	0	3.033333333333333	37.17112865740315	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	0.00020200811971740206	0	183	0.0
122	PCDHA8	CDKN2A(D)	ADCY1	CooccurringMutuallyExclusiveMutuallyExclusive	124	24.7119056283033	0.09641371519824558	90.6103206371121	0	0	0	3.5666666666666664	25.40476279545199	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	6.7519125896140764e-06	0	184	0.0
123	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	PTPRS	PIK3CG	CooccurringMutuallyExclusiveMutuallyExclusive	45	22.702204117573373	0.07692307692307693	98.37621784281795	0	0	0	3.1999999999999997	30.742568075880612	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.1102301348548266e-05	0	66	0.0
124	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	RB1	PIK3CG	CooccurringMutuallyExclusiveMutuallyExclusive	53	20.621631240971237	0.05333333333333334	128.88519525607023	0	0	0	3.4	37.90741036943242	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	7.0540324061851332e-06	0	78	0.0
126	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	HECW1	PIK3CG	CooccurringMutuallyExclusiveMutuallyExclusive	44	23.18149310093089	0.08333333333333333	92.72597240372356	0	0	0	3.266666666666666	28.38550175624191	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	6.0405977998718243e-06	0	65	0.0
127	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	PIK3CG	TRIML1	CooccurringMutuallyExclusiveMutuallyExclusive	45	21.949971503639656	0.07142857142857142	102.4332003503184	0	0	0	3.133333333333333	32.69144692031439	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.7852675814413899e-05	0	67	0.0
128	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	TERT	PIK3CG	CooccurringMutuallyExclusiveMutuallyExclusive	45	22.15975667909382	0.07692307692307693	96.02561227607322	0	0	0	3.1999999999999997	30.008003836272884	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.1102301348548266e-05	0	66	0.0
129	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	EGFR(A)	PIK3CG	CooccurringMutuallyExclusiveMutuallyExclusive	114	16.259870659447866	0.08256384238119398	69.82179753762908	0	0	0	7.000000000000001	9.974542505375581	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.1591050923190409e-15	0	154	0.0
130	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	PIK3CG	MYT1	CooccurringMutuallyExclusiveMutuallyExclusive	45	20.92168873278684	0.07142857142857142	97.63454741967193	0	0	0	3.133333333333333	31.159961942448493	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.7852675814413899e-05	0	67	0.0
136	PTEN	CCDC60	KIF1B	CooccurringMutuallyExclusiveMutuallyExclusive	57	24.830272985904298	0.07407407407407407	111.73622843656935	0	0	0	2.866666666666667	38.97775410578	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	0.00016746323267343837	0	85	0.0
145	WHSC1L1	EGFR(A)	CAND1	CooccurringMutuallyExclusiveMutuallyExclusive	90	23.1285918661781	0.14285714285714285	53.966714354415565	0	0	0	3.8666666666666667	13.956908884762646	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.2976338524047264e-07	0	134	0.0
147	MDM4(A)	WHSC1L1	TRIML1	CooccurringMutuallyExclusiveMutuallyExclusive	34	21.232178581321847	0.1111111111111111	63.69653574396554	0	0	0	3.3000000000000003	19.301980528474406	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.7737622481963713e-06	0	50	0.0
148	EPPK1	MDM4(A)	TRIML1	CooccurringMutuallyExclusiveMutuallyExclusive	36	23.479019110974985	0.08333333333333333	93.91607644389994	0	0	0	3.1333333333333333	29.973215886351046	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.284139274174783e-05	0	53	0.0
149	ODZ3	MDM4(A)	TRIML1	CooccurringMutuallyExclusiveMutuallyExclusive	35	19.19543250841322	0.0909090909090909	70.38325253084848	0	0	0	3.1999999999999997	21.99476641589015	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	8.5522273365475993e-06	0	52	0.0
150	MDM4(A)	SLC22A2	TRIML1	CooccurringMutuallyExclusiveMutuallyExclusive	34	21.264950778636734	0.1111111111111111	63.79485233591021	0	0	0	3.3000000000000003	19.331773435124305	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.7737622481963713e-06	0	50	0.0
151	TMEM132D	MDM4(A)	TRIML1	CooccurringMutuallyExclusiveMutuallyExclusive	37	21.411025228367095	0.07142857142857142	99.91811773237978	0	0	0	3.0666666666666664	32.58199491273254	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.4227827811607227e-05	0	55	0.0
152	SIPA1L3	MDM4(A)	TRIML1	CooccurringMutuallyExclusiveMutuallyExclusive	35	21.303789562541144	0.0909090909090909	78.11389506265087	0	0	0	3.1999999999999997	24.4105922070784	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	8.5522273365475993e-06	0	52	0.0
153	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	ODZ3	SLIT3	CooccurringMutuallyExclusiveMutuallyExclusive	46	20.1206287163278	0.09523809523809523	70.42220050714731	0	0	0	3.766666666666667	18.696159426676275	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.5526073907021872e-07	0	67	0.0
155	SLIT3	ODZ3	MDM4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	38	20.1206287163278	0.09523809523809523	70.42220050714731	0	0	0	3.6666666666666665	19.206054683767448	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	3.527506357643411e-07	0	55	0.0
157	ZAN	PKD1	MDM4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	34	26.27987284620994	0.07407407407407407	118.25942780794473	0	0	0	2.6	45.48439531074797	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	0.00030060872832606347	0	50	0.0
158	ANK1	PKD1	MDM4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	37	23.789271695988116	0.07692307692307693	103.0868440159485	0	0	0	3.1	33.25382065030597	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.4797857245179751e-05	0	54	0.0
159	SOX2-OT(A),PIK3CA(A)	TP53	KRTAP5-5	CooccurringMutuallyExclusiveMutuallyExclusive	71	17.553566045369912	0.05787823360334465	116.12359076167789	0	0	0	4.4	26.391725173108608	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.8025632417390083e-08	0	99	0.0
160	ECEL1	CDK4(A)	DOCK5	CooccurringMutuallyExclusiveMutuallyExclusive	45	20.734121366276895	0.07692307692307693	89.84785925386655	0	0	0	3.1999999999999997	28.0774560168333	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.1102301348548167e-05	0	66	0.0
169	ST14	CDKN2A(D)	ADCY1	CooccurringMutuallyExclusiveMutuallyExclusive	124	24.931995687599617	0.10551485551485551	83.10665229199873	0	0	0	3.6	23.085181192221867	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	4.00206748935359e-06	0	183	0.0
212	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	DOCK8	MYT1	CooccurringMutuallyExclusiveMutuallyExclusive	43	25.806382456208798	0.09999999999999999	86.02127485402933	0	0	0	3.3333333333333335	25.806382456208798	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	4.1243021031799345e-06	0	63	0.0
215	EGFR(A)	WBSCR17	NF1	CooccurringMutuallyExclusiveMutuallyExclusive	101	22.468164328083013	0.05016320642454944	194.7240908433861	0	0	0	3.033333333333333	64.19475522309432	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	0.00033884537485834472	0	148	0.0
228	DCHS1	PTEN	KCNN2	CooccurringMutuallyExclusiveMutuallyExclusive	59	21.78359186392594	0.0909090909090909	79.87317016772845	0	0	0	3.5000000000000004	22.820905762208124	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.7926733086196877e-06	0	87	0.0
240	SCN5A	EGFR(A)	PCNT	CooccurringMutuallyExclusiveMutuallyExclusive	91	26.87908110338216	0.11616161616161615	80.63724331014649	0	0	0	3.6333333333333333	22.193736690866007	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.8905644664842142e-06	0	134	0.0
267	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	TERT	PTPRS	CooccurringMutuallyExclusiveMutuallyExclusive	42	22.72903935934788	0.1111111111111111	68.18711807804364	0	0	0	3.3666666666666667	20.253599429121873	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.5540456125547052e-06	0	62	0.0
269	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	DOCK8	C7	CooccurringMutuallyExclusiveMutuallyExclusive	41	25.521666864722114	0.125	68.05777830592564	0	0	0	3.4333333333333336	19.82265387551232	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.3837728119703156e-06	0	61	0.0
270	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	CHD5	C7	CooccurringMutuallyExclusiveMutuallyExclusive	43	23.65278769272105	0.09999999999999999	78.8426256424035	0	0	0	3.3333333333333335	23.652787692721052	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	3.3056343738814558e-06	0	63	0.0
271	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	C7	ADCY1	CooccurringMutuallyExclusiveMutuallyExclusive	43	24.93104482114249	0.09999999999999999	83.10348273714163	0	0	0	3.3333333333333335	24.93104482114249	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	3.3056343738814558e-06	0	63	0.0
272	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	C7	MSH6	CooccurringMutuallyExclusiveMutuallyExclusive	41	23.782900175623627	0.08333333333333333	95.13160070249451	0	0	0	2.6999999999999997	35.23392618610908	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	0.00017824715863456095	0	61	0.0
273	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	C7	WHSC1L1	CooccurringMutuallyExclusiveMutuallyExclusive	41	23.364707700814282	0.14285714285714285	54.517651301899996	0	0	0	3.466666666666667	15.726245567855768	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	7.4893499572977737e-07	0	60	0.0
274	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	IGHMBP2	C7	CooccurringMutuallyExclusiveMutuallyExclusive	41	24.753597633189393	0.125	66.00959368850505	0	0	0	3.4333333333333336	19.22609524907914	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.3837728119703156e-06	0	61	0.0
276	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	SLIT3	C7	CooccurringMutuallyExclusiveMutuallyExclusive	45	25.18095416277941	0.07692307692307693	109.11746803871077	0	0	0	3.266666666666667	33.403306542462474	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	7.6687248678300851e-06	0	66	0.0
277	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	C7	RB1	CooccurringMutuallyExclusiveMutuallyExclusive	50	24.68596916534666	0.047619047619047616	172.80178415742662	0	0	0	3.1666666666666665	54.5689844707663	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.3684165301959419e-05	0	74	0.0
278	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	C7	PTPRS	CooccurringMutuallyExclusiveMutuallyExclusive	41	25.42693212604038	0.125	67.80515233610768	0	0	0	3.4333333333333336	19.74907349595369	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.3837728119703156e-06	0	61	0.0
279	C12orf35	C7	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	CooccurringMutuallyExclusiveMutuallyExclusive	41	23.503179331653282	0.125	62.67514488440875	0	0	0	3.4333333333333336	18.254896568274393	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.3837728119703156e-06	0	61	0.0
280	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	C7	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	112	16.259870659447866	0.0776255707762557	69.82179753762908	0	0	0	7.0	9.974542505375583	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	8.6096881395699373e-16	0	151	0.0
281	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	C7	MYT1	CooccurringMutuallyExclusiveMutuallyExclusive	42	24.874728512615462	0.1111111111111111	74.62418553784639	0	0	0	3.3666666666666667	22.165599664706846	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.236885623849841e-06	0	62	0.0
288	SIPA1L3	CDKN2A(D)	MAP1B	CooccurringMutuallyExclusiveMutuallyExclusive	123	22.690570932222414	0.10738694495600574	75.63523644074138	0	0	0	3.5666666666666664	21.20614105815179	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	7.2239998026161001e-06	1	183	0.00546448087431694
315	PALM2-AKAP2	PTPN11	MDM4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	35	21.713457908154407	0.0909090909090909	79.61601232989949	0	0	0	3.1666666666666665	25.141898630494577	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	7.8267264766566867e-06	0	52	0.0
323	CDKN2A(D)	SLIT3	ADCY1	CooccurringMutuallyExclusiveMutuallyExclusive	126	24.99380828090017	0.10170940170940172	93.72678105337563	0	0	0	3.8666666666666667	24.239684755183355	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.3605644090111445e-06	0	184	0.0
331	SLIT3	EGFR(A)	ADCY1	CooccurringMutuallyExclusiveMutuallyExclusive	95	24.99380828090017	0.09629629629629628	93.72678105337563	0	0	0	3.9666666666666663	23.628600265556884	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.7711974667956883e-07	0	139	0.0
355	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	SLIT3	ADCY1	CooccurringMutuallyExclusiveMutuallyExclusive	46	24.99380828090017	0.08888888888888889	93.72678105337563	0	0	0	3.733333333333334	25.105387782154185	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	4.6880904406275e-07	0	68	0.0
359	DNAH11	FAF1(D)	CROCC	CooccurringMutuallyExclusiveMutuallyExclusive	29	27.13917346850502	0.06666666666666667	135.6958673425251	0	0	0	2.9	46.79167839397417	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.4653427053157216e-05	0	42	0.0
389	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	DOCK8	DOCK4	CooccurringMutuallyExclusiveMutuallyExclusive	41	23.356058059915654	0.125	62.28282149310841	0	0	0	3.4333333333333336	18.140627619351964	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.3837728119703156e-06	0	61	0.0
390	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	ADCY1	DOCK4	CooccurringMutuallyExclusiveMutuallyExclusive	43	24.549979723544084	0.09999999999999999	81.83326574514695	0	0	0	3.3333333333333335	24.549979723544084	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	3.3056343738814558e-06	0	63	0.0
391	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	MYLK	DOCK4	CooccurringMutuallyExclusiveMutuallyExclusive	42	25.028268230549163	0.1111111111111111	75.08480469164749	0	0	0	3.3666666666666667	22.30241723514282	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.236885623849841e-06	0	62	0.0
392	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	DSP	DOCK4	CooccurringMutuallyExclusiveMutuallyExclusive	44	24.161398401413553	0.08333333333333333	96.64559360565421	0	0	0	3.266666666666666	29.585385797649252	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	6.0405977998718243e-06	0	65	0.0
393	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	IGHMBP2	DOCK4	CooccurringMutuallyExclusiveMutuallyExclusive	41	24.372532535590988	0.125	64.9934200949093	0	0	0	3.4333333333333336	18.930122357740572	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.3837728119703156e-06	0	61	0.0
394	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	RB1	DOCK4	CooccurringMutuallyExclusiveMutuallyExclusive	50	23.032743210059277	0.047619047619047616	161.22920247041495	0	0	0	3.1666666666666665	50.91448499065736	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.3684165301959419e-05	0	74	0.0
395	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	DOCK4	C12orf35	CooccurringMutuallyExclusiveMutuallyExclusive	41	23.122114234054877	0.125	61.65897129081301	0	0	0	3.4333333333333336	17.958923676935825	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.3837728119703156e-06	0	61	0.0
396	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	DOCK4	SYNE1	CooccurringMutuallyExclusiveMutuallyExclusive	48	24.788226969024418	0.06045751633986928	148.72936181414653	0	0	0	3.0666666666666664	48.49870493939561	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	4.0141226777625271e-05	0	70	0.0
397	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	BCAR3	DOCK4	CooccurringMutuallyExclusiveMutuallyExclusive	42	22.794913212155436	0.1111111111111111	68.3847396364663	0	0	0	3.3666666666666667	20.312298901920684	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.2368856238498415e-06	0	62	0.0
398	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	DOCK4	ZNF292	CooccurringMutuallyExclusiveMutuallyExclusive	41	25.38065199620382	0.14285714285714285	59.22152132447558	0	0	0	3.466666666666667	17.08313115129103	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	7.4893499572977737e-07	0	60	0.0
405	SMARCA1	PLEC	PTEN(D)	CooccurringMutuallyExclusiveMutuallyExclusive	36	26.630107509122922	0.08333333333333333	106.52043003649169	0	0	0	3.1333333333333333	33.9958819265399	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.2841392741747464e-05	0	53	0.0
426	SMARCA1	CCDC45	PDGFRA(A)	CooccurringMutuallyExclusiveMutuallyExclusive	37	21.72439718701802	0.1111111111111111	65.17319156105407	0	0	0	3.3333333333333335	19.55195746831622	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	2.5371450231773723e-06	0	55	0.0
427	CCDC45	CABIN1	PDGFRA(A)	CooccurringMutuallyExclusiveMutuallyExclusive	40	20.892460921744984	0.07692307692307693	90.5339973275616	0	0	0	3.233333333333334	28.000205359039665	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	9.0744776580285782e-06	0	59	0.0
429	PLXNA2	PTEN(D)	L1CAM	CooccurringMutuallyExclusiveMutuallyExclusive	35	22.2113457582571	0.09999999999999999	74.03781919419033	0	0	0	3.233333333333333	22.898294596141344	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	5.2070233953252307e-06	0	51	0.0
436	SHROOM2	EGFR(A)	ZFHX3	CooccurringMutuallyExclusiveMutuallyExclusive	91	25.058070772349318	0.11616161616161615	75.17421231704796	0	0	0	3.5666666666666664	21.07688195805083	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.2635203584959176e-06	0	134	0.0
465	C12orf35	CDKN2A(D)	EP400	CooccurringMutuallyExclusiveMutuallyExclusive	126	24.8118963480169	0.08054626532887403	107.51821750807323	0	0	0	3.6666666666666665	29.32315022947452	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.7928667138881987e-06	0	187	0.0
484	PTEN	HMCN1	PREX1	CooccurringMutuallyExclusiveMutuallyExclusive	64	23.07290531342225	0.056294582610372075	146.12840031834094	0	0	0	3.1666666666666665	46.14581062684451	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	4.2831189569256943e-05	0	94	0.0
485	PTEN	PIK3R1	PREX1	CooccurringMutuallyExclusiveMutuallyExclusive	64	21.001993096329347	0.057326007326007324	140.01328730886232	0	0	0	3.1	45.165576551245906	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	7.9198981213274988e-05	0	94	0.0
487	DOCK1	RB1(D)	COL22A1	CooccurringMutuallyExclusiveMutuallyExclusive	31	26.03975342056319	0.09999999999999999	86.79917806854397	0	0	0	3.1666666666666665	27.41026675848757	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	5.8416606355529024e-06	0	45	0.0
488	DOCK1	RB1(D)	DNAH11	CooccurringMutuallyExclusiveMutuallyExclusive	34	27.060863648998758	0.06666666666666667	135.3043182449938	0	0	0	2.966666666666667	45.60819716123386	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.807021260055523e-05	0	50	0.0
489	DOCK1	RB1(D)	DNAH5	CooccurringMutuallyExclusiveMutuallyExclusive	33	23.638479217417924	0.07142857142857142	110.31290301461698	0	0	0	3.0	36.77096767153899	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.2217850949240221e-05	0	49	0.0
